"HolderAddress","Balance","PendingBalanceUpdate"
"0x0e47f42bd0cd4a56d403eb10a131f5d016252ec9","710367799411000000000000008","No"
"0x182fcfc3481f86f51974f79a89258ea0c24acd5d","000791735577727495","No"
"0xcff00c7ad782d43b60afdbe111a24bce9aa806ab","1175560911851000000000000007","No"
"0x37870e4581201c7cbaae52aa83b836e27366510f","000966506564157102","No"
"0x5b01f05a09f4d03f99465c8afa9d7309490ceb48","860813198891000000000000008","No"
"0xd94cb24a2a3fc3591e60b90053a2421063330f2d","13885160181000000000000007","No"
"0x9c31f0cb088e34df8cde6768f3c06d62ba456772","000802021069568356","No"
"0x80b13c8cf3047151750e45725458fc7f6817e858","368549080251000000000000008","No"
"0xbcc07e6b933cf67f07f1b1a3d575d577260aa16e","000457294722101386","No"
"0x52a922c4bacb9de606586f90a067c94221d2a710","000582193550526927","No"
"0xa8f2cb3dbf6c3d44b441465d8c6bcfa82fd37009","000237059152857969","No"
"0xf3e5960f04c9871179f9775137970608893c4abf","000381468312387086","No"
"0x457b64100097316e4a533eec4f65fe007fcc1b12","2177559073151000000000000007","No"
"0x7b0e1ddc4916c87a32ae2f2cf7518450b7eed47a","777089650951000000000000008","No"
"0x4df9a95936f33dc4a8ffea6ab820395519236477","267473865981000000000000008","No"
"0x1725549fc04da9d2d7d6ce7c5fc013a0428ac13b","000174007449608564","No"
"0x61063b644387b63a7ad4b33566960ba2336e9587","30000000","No"
"0x0d492667854737aa889530dfc9b62e442fe3f905","5653750000","No"
"0x0555976315ab1d67c6d5769895ed94ab20d10faf","19704037002822","No"
"0xda178a45ecba20aafafcfdf76cee8c01a4edc09c","623526851089603","No"
"0x11900931781c28c7f27f1ad1d5f72efad0050fe5","214663756324332","No"
"0x83b309222b34fde3f9a8739c39afe944fb4952c8","957048254194037","No"
"0xad01f9b27e45920138c7fe0d7320c770652f5c03","13812020000","No"
"0xa45cc66255974bf65be502bfeb08b6a3d12c9351","658404364075395","No"
"0xd2c45d2f3ec1ffadfd109379fe1571417f7c9831","0814702416175561","No"
"0x3e573f6280929ed51434996c17c3cad09ec2f12d","543588902542315","No"
"0x73182dd538c64d617f42f55a5b92b0beac78d1aa","26394615361000000000000009","No"
"0xb0920f8641d1a85d58f1e12d454797b59913fddd","5413520000","No"
"0x1a98f90429f00f70ccf4e83223a6e9e6408d8a10","100","No"
"0xcaa0a216c2c50d0a5c8f65e79db4194085ca55a3","526050000599812","No"
"0x6a9562e6debbfc3769dfee66335da47d0cfd63cb","299569084348127","No"
"0x55ba4903465523f1385d8d9910bfb5e8c9dbb180","60000000","No"
"0xcad0f33947203d0bbd904b2e5db7eede02d192aa","75720153967346","No"
"0xe456c92317628942dcafd0ce6e34d445d69ff42a","1429093733","No"
"0x2f457e327b07802d480382480caa8657fae22b8d","142909373146","No"
"0xe9184f159372f86a7f2a258086777d79c889d7a1","136355709724235","No"
"0x3da1f14e42f5f2c2c9a710a6306d37b17970c749","14235161795","No"
"0xbfc50e32d5d1c855afea9ad6c060c90a1136c4d3","142351618114966","No"
"0x7d48e29caba7df5489e6419532d566a9becb7692","269146050858407","No"
"0xbe5be907d0c5a9febb6274ae539acd9f202e6473","2700000000","No"
"0xe7897be70f8360e2789d78fdad9d8eae005b7a21","870848797935678","No"
"0x0edd0ccb449864441e0c877f4a6cab1455f74318","147898028830448","No"
"0xcb1ec14fbd01bbbbb008798daafa86d1b10b86e8","780932647044272","No"
"0xb589616667ca4c5c9df7a654f5c45df721179544","142186416075","No"
"0x09d305aec23e8c48bf2bd9d503d73a3813b6df43","142186436083463","No"
"0xb63512ef69506bede5ba77409fead5d409e38d54","1420398971","No"
"0xfa4a03e25d0734edc8ebb01ae44fb6f239200b66","14203989717432","No"
"0x6622380aad6d7464367d2ff58c8f5555985a32b0","228424654335665","No"
"0xe85e0bb0fb90573165664b519d4cf765c595f7c9","170272313691","No"
"0x91cabf2165f71be97eed36b017aadd763b0ec8de","297287124391925","No"
"0xe1a1f3a69b9425db3606dd78065b591bec55fc12","296705251658976","No"
"0x9de7a410651ed95739800089e762b3977bcd13e9","932337673384","No"
"0xfb3ce845ce665c5c73a6a70d4023d24ac077b274","400962619224545","No"
"0x08eff627175035a99936b4c81f5cf87edbb4dc2c","33689081139804","No"
"0x8bb5e9446e44cb86305e5e23fa3eb6fb32087306","635557725112168","No"
"0x156ac56b7ea6fa7a52e0b99801c6cbf62a01fc03","153840716477603","No"
"0x920577e1a00c1c68e03f1d90a0194bdbde61c25a","155411933568459","No"
"0x9c7706ca627937aed41065d55cd77ba63efcdc53","548519100612785","No"
"0x8881ea3ecec04e5c20f98ba3957a6bd1dfbe03ca","425206477314897","No"
"0xed644cd6f03d7bc018b6e018cd151cc2ce984045","805210720287503","No"
"0x83ee0fbc555ba0edbe9b224a4da8fb09dc5aa101","179010501856785","No"
"0x7ebd375969c450d699bfd4398a7ceab2c8c42d1b","500000000020639","No"
"0xf383dadc19491dcc50744455af8ae43fe2ec7e22","125560733536492","No"
"0x8e1f5acf369256ae981e6e78f8b09a58bedd6465","295317945961372","No"
"0xbcb90fa63408cb6989d07db5cc864eeaf0e96799","423883204210114","No"
"0x56ea481d5c8783dfa6f2819b8cfb3647f4dac908","290364121221","No"
"0xb2e3b5d5a95aadc64689bb717f90cfd1a774c91f","908933247002406","No"
"0x0dd5fda22ef35628c547b74e3d56ff0791b7dd51","6133641876025","No"
"0x9d4046306114e16bd1e56eb64222fd03534527b4","105300462733862","No"
"0x0a805892a67141e7baa613de5a1b9fe85c55bbaa","859597012569717","No"
"0x85caad118765ddeda7ce6a0766396cea7b7f6fa8","388211109071638","No"
"0xe00fbb4e2ee3ff28fe1781693cda12b3357a2737","395684329197323","No"
"0x8d0d0931764a83ab8d6f6e601348ff8bc8d22fb1","137934486780783","No"
"0xf2569679a2ae9046aa0004b381fa08606ddc7c74","439049564147628","No"
"0x11518c0b518f68cf21f20502e6da2eeab4162c9d","612358480","No"
"0xe137b407b3068abab5ef7c3ce81e4eaa91114ebd","701345658","No"
"0x1c9d12c1327d7dd0946b644aff410f0516a8a762","330192568","No"
"0xd88cd8169d4f441b1be66dc7a8a9d59525b6a4ca","305562218297715","No"
"0x1ea09bf5db2c6be434dcc40f71125a8644fa85b0","140831656780303","No"
"0x3ed43ffc097731182d24cfe67a7773a04392a6ef","764880031387638","No"
"0xdc54ce28d735c4d1fbc6e09f5d7414eb9e4d9456","14350000","No"
"0xf30a452a5c6694bcf2b8e2081d6056a189b3d5e5","223993348065046","No"
"0x84f18a72b49a195ac3d5ba101c336daded6d0778","330000000","No"
"0x2225c910da1bf2477d704578d61bf11bd451349f","106679447300774","No"
"0xacdda114da3cc592a6b727abc2bf11dded2e4150","50000","No"
"0x9417b7f1c3a5174f1750457ba25229c6b1b43a11","199999998","No"
"0x6bb296cc688e766668e2ba113a32eb8ff08d21e5","199999998","No"
"0x293fae6d0761600c4175a2c35897ec7a0fa8cf0a","799502210979","No"
"0xed3595a4f74e5209f1c896c31a7a928afbbcdfe1","110933335686543","No"
"0x5101fdc67e42bbd21cadc4dff03b5145eb3c4738","166399152697171","No"
"0x53d4e6a03f6d89421c368757c6e61a4b3a35c8fc","799502210979","No"
"0x2b174d99e3acffaefe627b5ef27905422fc7793b","836736911109044","No"
"0xd6ce43df89dcaf94852b5ed3e6881020347c5af0","1351369000","No"
"0x95677dff8279240e51c12df40371d03d0e7654ea","10500000","No"
"0xc476825a42c384470ed99a8c797c8646379f05d4","159595344039528","No"
"0x2639353ea90091e411cbb15e16c9e76eb0aba689","13290200","No"
"0x5ccee0b36d190cf28b7de15718c018a4a13136d9","132952130193476","No"
"0x5f7f907c0a03ad59df6b7b4fbab2a9f67e1bdb9e","115882740921768","No"
"0x9bb3f40ef6318c4c968c2aa6996603fff913a348","145618413517092","No"
"0xb217032820f4892e126f24d4591deea8d5a5feba","987398086839339","No"
"0x01860f5c89a429842c361e015e05296fe4c5b24f","153200000000","No"
"0x51f3480e3a3272e4a3c6377147aae33fc1972f43","524653825388048","No"
"0xdeece17b54e2b346f09575f186e272c8fb4a3da7","138738731730494","No"
"0xc12da9083e7337d8d0fafd0a8afffe33783fa94b","264321487279247","No"
"0x0ca2a9da925694f658e83148762c589c0c25d0d7","422114240609838","No"
"0x616020dc6f5eaa372b87bd56c83db6ab61ac0c15","26988905","No"
"0x40de78cd133ce2210cf1ed1d4b344e9e168888da","270428973625897","No"
"0xcb2c4397f19d3d689bb3f5de0cfa1e0073dcf159","266600000","No"
"0x887a7260a6daa365e4d97ae5ca7a05997619a63b","4486893000","No"
"0xb2bec6710968f75d5065efc33358a734611ff3a0","476795381793837","No"
"0x84d3f84de188a3aacf5b4b650b9d582026bd74cb","2817563959","No"
"0x3d0b51d9d89e476c4cf5cfe4e0d999c14c93c5ac","527937269893996","No"
"0xbe5f8b6e451c72abc3385c99fd91d45f1b2b9aed","170566020462396","No"
"0x1b9a81880284f0b240a2b010a32d6bae61262844","244932675334864","No"
"0x88a846eab8544712e744c4e4e261cacda9e4b844","11089385297","No"
"0xc00ac4911fbc111a306351d130b464a1e22da6de","500000000","No"
"0x4ae4c6947dc6766b860d2282e385881aac3846c6","969754789801863","No"
"0x522f6524462c298e0777fa471c436a46c665eaff","14587476114699","No"
"0x4df0f3277c19c8ac4353795b24acdb5baeccc9e2","482540205687335","No"
"0x6b03199d27f5f50448d728c60e54eb89579ad312","156427310763626","No"
"0x7d847e6718bb0d51a54ffc432fa7e8bfdc637909","10000000","No"
"0xc7688c98fae4d424954c83e461aa939cf70e1322","443595280189026","No"
"0xc69e7e45c91ec2da126668d1c3dac71358242583","309390013992","No"
"0xa52f6022fd78433e9bd95cb5e84a79523e9322b6","98333814439004","No"
"0x7db0bd671e300f7598a8685480fd18895a6ef335","260287343595537","No"
"0xf147feccc56bd25e74a9b43177c9b86c0b5db931","149368545202439","No"
"0xcec05f5dceb8aaba9b1c5352b737407cc3eeea34","132886206191695","No"
"0x69c8fe860c07d0aaa3cc4aa33656fbafe195e2ea","306683673965371","No"
"0xc0a6f81e9073705dd5a43a0a70f5d39880ff7b68","2604760001","No"
"0xd08a1bb78632f360aac51840297b84b5656f419f","100000000","No"
"0x450792c10da33a8ba56d145c68c61eb749065733","168099205813987","No"
"0xe22e46a86872bed3789dcac98da8e58a60a9730c","130675106444389","No"
"0x1858edddc6db8e4b5584f6b783fc5c25fe6e0a81","104291613037802","No"
"0xfcfb9a0c53416bed1e0bcc4bf9082dc6473e6582","577449312674656","No"
"0xfdb6a32afcb53277b2b3ed6daf3910f2fe22a964","158364099","No"
"0x4498518f2de22e8fd87bb3b164be3f35276d4995","10376531804161000000000000006","No"
"0x47e1976a0c70761f98bbdb602c505f4ce1abf99a","782684002","No"
"0x18d67caba4df550bb0dbbd84bb3fe79c2fbbb392","695088385178619","No"
"0x5a3e77888d161bd729e46351116b1335810f5c3e","63422639137226","No"
"0x52c571655b2b5ec48d9ed40bfdbae9b535f264c0","414450705","No"
"0x64beb3e77b46b2154cee80e846a0755ea7c960c4","102817180481873","No"
"0x91058f8d67612e90b2820d7e7e211e465a173022","696200181546242","No"
"0x502329f1e07603528da40149a33f6bb0e1149924","361726804448997","No"
"0xf8342cba509118579cd5f8cbf3c06954f6e0469b","876435305850115","No"
"0x853ba783a875e5315c470fa6bc1ef34f1db31afc","451245155058545","No"
"0x4da23bc67729bd47b7e2d9746d4845bb2185cdc3","4916300000","No"
"0x9cc5581f30177a17cd3f0b40811be6fb9261c3ce","565168806422042","No"
"0xf9402c1c38b8c786b0c287b91f88f8aa4a2b9b44","71210952383","No"
"0x12af4354cdc4607992f6d840fa7547c4ea9c5484","1036199295","No"
"0xec490bd054e4575aca44ffdd5c6440602d54d551","620134145712734","No"
"0x649c15c563ea6a59ed50d33b393df9613bf1247c","7150123001","No"
"0x3bc755d82e5043ac4047a72f8019ed26e30b2545","210445565179435","No"
"0x4dd80cbc6330f2e4d4d2937a0fadd45d2ca108d1","1123000001","No"
"0xdcbfb7ba9b43e7c4e9804068c66e1d632190cd5e","245760810191631","No"
"0xa2da05ee09d547649dace8f58080ae96c7b24b66","462137955707124","No"
"0x24839e626ed8f94e9b5dfe6d13d6f90dbb7e5073","213012980965013","No"
"0x2a93d12ff295959eafed4744e4337e522ec14082","113059092933684","No"
"0x2b34ee4b13879528233061d151ac1521e8c87028","100000000000","No"
"0x042110ab8e69aad800e4df08873399cc7e4b0bc7","960452520949404","No"
"0xcd1640dca0df82a4fc9229e195ad99c910df0be1","186845893945825","No"
"0xfde2df3e8a84dfac0a5bf667bd090c40e6bd0577","117247646689487","No"
"0x4dde37bbfa1f9d96554bd93e026631ffd3799919","450863099837158","No"
"0xe50ae28191406f18c0318c4fe09d171112ebd13a","545138060869868","No"
"0x366316dabb51d36a985b9d04a8bb8efde7ac2fb7","380914093731785","No"
"0x01dbb9bc206941bcbdfa3d787c8c64627de801b3","693965716823245","No"
"0x546b76e990ad05f904c7e1ef648cab8234c7311c","46188762156043","No"
"0x613fee8ccf5e2332db8138c757c3cd4d79fa9431","5136385157","No"
"0x5caab2c3b240ae9669a2e3079f55ba0d679dcdef","33407560433634","No"
"0x99039d0cc0d070403a0100236d38f00a06a54d6e","639631823243899","No"
"0x174627a0b8bef7f31a53b78329aae90bc81508fb","2300000000","No"
"0x39659aabd8451bfeddecb8ad45b6f288d3970cc2","683038151113726","No"
"0xa63fa1396ca3dfc3d131f59a9fe59f78a7c78134","3568580100","No"
"0xa2a35860ed6900924b179ba791f4904eb23d3259","22355218666798","No"
"0x67c9b59d2cb7433913c3c7eaae52df2ec6400661","180014453576095","No"
"0x6eda901dbc554c28e75c8e60ccec6e324912c14b","43003301783373","No"
"0xe8336dd3d2a64604ceed5d445d2dcec28f26046e","368426293535796","No"
"0xe92f8d70e847b075d4a44f6c3360b3f189c881ac","200893074690109","No"
"0xebfe504eebea87ebc5d2921d03b044f794892959","000345124304255058","No"
"0x62b138a31627dd17d9d51cc6da209d2c0e12b5a1","387178582460351","No"
"0xb0b2f4607b11045330ff99c3d1a75d2464f4c033","333409655645463","No"
"0x8a0e70443f3ceed937f22d0fe0217aad3787761c","11875043093","No"
"0x103bc4151fe7e13868b0a51888c13bb95388af05","507162102576994","No"
"0x3e9727012f4e80910eaee8b5ef09cef80c903d47","60184902704409","No"
"0x236ee2e3e32e0d8916cbeb6c40f4e9c7dbd68aac","653409019491000000000000008","No"
"0xa96de943fbde968bb87eb9af30ae843a1f0c2866","9901","No"
"0x73e9d6b4beee72f1c8f5fe0f384073c5edb681f1","000276105452770735","No"
"0x85a204db8997563d60bd8b09837ca4a0bbaa74f6","122994285313667","No"
"0xe395f173b3a4280a60b20af71f3a0120e9dcd9a1","235712980056875","No"
"0x01f78c0cb92ddcd2c588f0d5e7e9bac3a467de30","1986959232576","No"
"0x1431e7cfc5f44c5c74a768556d4284d0e3ddb9be","532610952738132","No"
"0x0e87d174c103dd4dc5ddabace546639c1eca1620","0000155845719195498","No"
"0xa6fb824b62497dff3fbd8a5f95bc0e5fbc40714f","0000870864100240883","No"
"0xfa11518b5980f6bd55c54139573b57c000d68472","200000000","No"
"0xdaf1def46f1410a55ca91df41d54c13c6f7e7bb5","000385306265750548","No"
"0xeb5ff6f9c0ea6c62f738323bbda590a3f01a9509","200000000","No"
"0x8d521e80070f0a95c3911d89805c5ba173bbbc1b","000314154912357426","No"
"0x1e63a87c9ad1e446b435a1748b90b244c3c33316","936229435081000000000000008","No"
"0xc4054443d35655678382ad3f775751b5e7d02689","802003234478566","No"
"0x7473911d756d595592a6aab8658711865c174778","117209251331000000000000008","No"
"0xbe6a8c47d3771d2603c63137fe2dd9d1fd1e216d","00010499936961097","No"
"0x37009e7cb7906768cd4092b0af53263af31b24ba","6675420000","No"
"0xb5c43413620ef73ed4e58a4c5005b230154d3550","147995723123872","No"
"0x15af24f74a318454cd2ebfe38b953c23dc1e234f","478072026439057","No"
"0x7970378039679a370f68f39737caf4dbe4f12a78","873295823681000000000000008","No"
"0x3ada218a302e1a5ce747ddbb0bdd7b7aa5d809be","000140943087114845","No"
"0xb6eeb6fb8408e7802caabecacecd735da167b261","255976807941000000000000008","No"
"0xda1d4acf21c5e65bc2a9309c94da8167c587b6c6","139031241515874","No"
"0xa39e9b6fae024a6642c6db7d5904d04dad0e5c0f","148588528803342","No"
"0x877e099a002bed880cf4bc2ca155c1f6478bf44a","000574912868695702","No"
"0x5ec4a9c08cb62076183eb8ab938a6d4c265b4a85","0698914441268665","No"
"0x4e3b4c706098f749a6c65a115544734cdaab6db2","87243834531000000000000008","No"
"0x9971c581e9b3b66b39888fdf1f7950921a2299c1","000239102001003568","No"
"0xf5566a3e81793e9b2dc5c1a3ad2513337fe96e5a","000646431866602801","No"
"0x11ededebf63bef0ea2d2d071bdf88f71543ec6fb","599867478938368","No"
"0x35343d3aba25606f2234a85e77fa4ed2301bcaca","614624769191000000000000008","No"
"0x1a388251e26df376c604a9faffb6db0ad5b9ea96","363691513181000000000000008","No"
"0x793ca78086105e72ab361b1d38315d24d4b65559","153711861336345","No"
"0x23c3f18634a59f6158a178c10dd33fd4d9d93e97","680906767181000000000000008","No"
"0x6a3be912078026fecb7da824cb301607a3c506b7","000997350490344211","No"
"0x64ad40a8a4ef2be90aac1ffa81511928c8ca3f01","222131498792442","No"
"0x4aaff21dc2a7a542c3741ad0b4d4867008fb839e","108020899292953","No"
"0x00ecfbd9f13bd5754d62151c477ef164853ecdfd","108020412204028","No"
"0x8f5951f3e91f3f1d9f0845606e6b5d8f4c9fabbe","48992500100","No"
"0x205aefe4c836c944af1915347c368ebcd9916ba7","737250757780414","No"
"0x686bc996d7047a490e75c4c7427f9e39be6dc994","130079986021806","No"
"0x5ef88fc2173e6934c202c01b8b99613ad44c8d93","385431023854685","No"
"0x1c8df69b90e928c9544c25f3790404c79eb20e38","230138217487608","No"
"0x4c9222478607601896d014eb7477cdcf70f3fbcd","993402221698981","No"
"0xc677b4e08ed2b7d11aec89cc9d5aca15c35868ca","20113386933928","No"
"0x1080fdd50d329fb93623d6a90cfc2c261e168b52","200959851098214","No"
"0x9ea4a62f90155c183fec8874bbf848c9058be5a7","200786058671981","No"
"0x44ae6565575f4ffa22e1940f6cd79614176c4c03","200612491669979","No"
"0xc1111b142e3c07a3b4ef41c1407c5ddaca52612e","200439149702453","No"
"0xde83e6c0682ff4d948e2621ec7e6158afba0f76d","188854023158609","No"
"0x05bb2281ed9fa4854ac9024eea1841278a9a452b","200249725098715","No"
"0x97f9b5be5fe74ed21c6901e60709a131e23a817a","200076853153817","No"
"0xf89146096a1f44f27657ebcfa2a49f0a1fb0bea4","199904205042708","No"
"0x9ea12ee7a01de04525f73075c8da0405da1590ba","199731780379064","No"
"0xf646d7f49d8af6a3a96fe550b55c4d1c392baacc","197777747064454","No"
"0xad8bf840a8472173a242c10221a89416dac64363","196566183689732","No"
"0x15e68b47b2f1546370f2e5cd90682146559f0f2f","196301347969244","No"
"0x57eff442ff491a45c80287f9124ce0f137d2896f","196133564173792","No"
"0x5c346577aa2da43cdb485ab3e21e3ccffddda56d","19596599547177","No"
"0xaceab8c6670092999a9d6abf74dd237138b0e0e2","195798641495616","No"
"0xce351abd0ceb7f33cadef94a8bbc0687dc7db8d8","195631501878554","No"
"0x5807f400d635e6a1c3b4e16fb61ff04494e6bf3c","195464576254591","No"
"0x5e1c6e9aae65c59ebad2eed9040049a608f3d566","195297864258512","No"
"0xfbec9e638ce8e4a13ccbf4fc552d0c0d05fd9e90","195131365525886","No"
"0x4c486ee4597635f0de076d065443d74ddffd8717","194965079693054","No"
"0xad45311187508ec4ac8d779f3b2c3b54e79dd008","194799006397136","No"
"0x124c06c38efcf9e5160bf5c05134d0ee6140136b","19463314527602","No"
"0x5152a4c2f6e6d48366f1e5ca7e2dcebf1280be23","191515538697978","No"
"0x37ddcea2974e5d854b48992ff67e10dc44adb598","191353855385178","No"
"0x69ddb0c11072c19be603158a3d26822b16bdb40d","191192376801234","No"
"0x373ac4b07c62b283997ac8f5136a803a4f5f2cf2","191031102600589","No"
"0xe5c68c7c2f615f8076686c01ed9a4b08fcf29ba1","190888043168741","No"
"0x09ccf3beef8ac8fdeff524e16abce6dad556ed7d","190727153943453","No"
"0xe0308957967249a14876a366b92dd3a9a0306b00","12281000001","No"
"0xd6b11b6cee27f2366428d3d752a03cba58109799","190566468107499","No"
"0xe8d32bfbd2250df26cc3a27311c850a5a979f72f","190405985318144","No"
"0x9e437c7dae444f549d3ee550776c055509c51514","190245705233377","No"
"0x930ba6d2b07c764c4aebf75092822d45f1915a37","190085627511903","No"
"0x277dfcc2b173dddfea925b8a2adb02d49f1fd7c0","189925751813149","No"
"0xaf55a03e5d989d34583d3ddca5ad25ee1733336f","189766077797256","No"
"0xea366c234e97ae1f309547afeeeadf3ab1cfc0b1","189606605125081","No"
"0x1312d2191cb5b3d4e928c734444054d0ee04cb35","189447333458192","No"
"0x6806e01455c566d7147c2e9cd78fa2586f2ab195","890000000588691","No"
"0xc3d6457522a37a1a44f2974f46aba5bb023aaaa4","890000000901005","No"
"0x9ca5d95f03e16a270422dbe2a9a03e191959328c","800549231041000000000000008","No"
"0x997b007a41ab0ee8ef0fc51d23fed1dc205d8edf","95321494896266","No"
"0xa89c38924bbb112fd7f590d0f2abd76084016763","288937261623932","No"
"0x245ed69a2fd94bd9d68acd90019070dd8d8cf795","114123809951059","No"
"0xf1215bc2c80c5ddca26deb25f819f965f9699dc5","118714552856683","No"
"0x31d5d454623ca794192f0265f1ab9cfd2401a0a5","20000000","No"
"0x712a27f4f35eaa9a5e586b14a3eec56f480c79d1","304642630983907","No"
"0x7dce38ac0f700fd0218d851198761ec69abd2653","168613587818475","No"
"0x70b8290ca90d82c86a2472ca925e817e64f7afa0","186171097754818","No"
"0x5701cd1aa77d53eadefc7cc954dd8d4e3742105b","372337522808127","No"
"0x2c90091d07a735e5132fe6b11da781d38327eaea","185416001","No"
"0xad24070a28cc9d16e0fe86ebfb4c1d4f34a7df54","905426711998276","No"
"0x5a160dbd3455ef314c35cc8560b26c1c91e612e0","487053919433957","No"
"0x68f4661b8281869474e433c334946dd1d0fdba60","562918430385886","No"
"0xf36c7b59750799a5ba345f2e66ee3fa3f45256a8","572902576134305","No"
"0x6a5a42e5fcadafeb7c05b57c1427e45c3ebbb07c","250189889201003","No"
"0x0cbac15b43f0d66559396abf8e151e9b798b94ae","463750130757738","No"
"0x0a8b8ab079a633bd35304cac75b4500d824e8e26","250578424651276","No"
"0xda65f5db6cf08bf615c31dc2c544cc7f4f5d9820","123081829739272","No"
"0x0d9ae246f5748667743b8401dd5f2deba6b30296","11155274607604","No"
"0x2c59e06226e699fe66050c681beaf68452a43c68","78718890535472","No"
"0xa5f7c6d7108f405be25df5d25cd09acbdc5b49a5","250310793090431","No"
"0x8ab1da8a3220b406ed1c20c86b96659d39061559","165516970880477","No"
"0xa09d26e880329341f212c6bc6988324218f2fec6","152732092141405","No"
"0x50951ddc3a635e793769ab8c7285e4818e7cb848","198906784294158","No"
"0xecc576d4a02d717cd434c370c3a4c46831260b95","902279314191536","No"
"0x601a739906cb41e356eb7a63e8c0a1e96b2afde4","148418192223789","No"
"0xb1e2850c5a94fed4e306318cf6da36f26bd7e32a","44982175358753","No"
"0x193fb891eae3a0e6880abbdf89feb5d4555bd2a6","1321000001","No"
"0x6d7effaf3d74f5635c6081f54c26f96bf7179eb1","280392541311389","No"
"0x75c3b1ebbe33ab933ca18cb832dfb7e419e49035","248114746448624","No"
"0x166d66361c90e0fd8cc4dd6c564cb41fe4ab100b","1222000001","No"
"0x288c8f44c64ce12a1a855126a153fe2fe56bd534","909324984788848","No"
"0xadeb33398b6f811bc8e87037d554eec9b41cf07e","1333000001","No"
"0xc626ff513de4cd922e86ef0b81713529a2bba3e7","1444000001","No"
"0x64b4b92501aa4cfe24e83bf35494e9f594cbd383","1555000001","No"
"0xf2aa2cd0ddb34f6a0009d986adda680cb9f4c1ac","1011000001","No"
"0x4966be79855df6d0eba9cd955897e2b48c88ce33","1012000001","No"
"0xd138d1a56b110c1d867927784a8472e7a4b5e3ec","102164916012049","No"
"0x5434a23749ed1766f40e4d7e286fb847479189ec","42545241878438","No"
"0xa84a1f16a870f0a6ab554e9f69540c4537417157","1013000001","No"
"0xe5dd034f38da2dc2365ef74030b1b1225196d53d","1014000001","No"
"0xbfeb4875438ec0808f79e9cf46eb15308a27e4d5","194451086901026","No"
"0xc1109152519e5aa95526e144772b885a418ce313","427609984140244","No"
"0xfde06ee98ee4d46c77f6576993507c5224b445b9","1015000001","No"
"0x04ff8f9741bbfb9bb404e5a7fd6f9a97fecad861","1016000001","No"
"0x2ee0bc4a269e58c6d42e2d9c047bcecc93bcf077","1017000001","No"
"0xa39d404fafdec1fe68a3130c00671ce5a48548c9","1018000001","No"
"0x557f6a809c25c32b28aab4315f42b57728b742c4","137970752263292","No"
"0xb049227117e9bb708ad7d808a0cf19f473eb4cfd","117959978308155","No"
"0x9da63fb389b6565bf5d710eb48820a9a97448c07","506448111597934","No"
"0x3a1c9c424d9de5856d25e85d787ab3cdeee5a1e8","180066742125434","No"
"0x7d84b8fb436652dad3e0edae846ae9f3e8795af2","79161570620119","No"
"0xd3b628c4950649ac7a7b4df53e4b8ebbbaa210e2","278393431384647","No"
"0x8987a36c807ce9e2a8d27cabd90587122c919df4","242141901589202","No"
"0x5071324e25f307e249282c53c21e175d6229006c","825881571202783","No"
"0xf68e0ca29f07cd944a58e08c2056849d50f52e2b","197033660061579","No"
"0x0a6ba0fba1726fc70259444de069d8bd68c5dd3c","247725120507495","No"
"0xbd7e6971e80a2e864d8bdb4778adef4242ef0f2a","281693135881","No"
"0xa5aa15a37f5e1c2ef1eb9205fdb6622817c4af37","6734630000","No"
"0x1d837046f3d84aa9d9a8066fd35f1e45964b00ea","78931284626877","No"
"0x7da83bcb741f263c47e5ecbbd1a63bc117031eb9","744775291086125","No"
"0x606df24ca266d2b8ec647e06cd74f6a4584dd864","158956172900469","No"
"0x8b38152fcb1acf49980580b7a1fe2b94e1b8e82f","116296012773424","No"
"0x73a4d6795fc48037078689af7e42ef4586901c6e","5000000","No"
"0xc32f385e7427439bc18297905a246c3337aaffea","172027503171714","No"
"0x5aae96e329f0d84775017731585a4c28c7bade0c","598030739483408","No"
"0xc3007f1b24fbb0d1ce7ac983ae27000670b975e7","793671417495948","No"
"0x2b01711e2bdb46d6e184c232d8721fcb31c995de","980728736538022","No"
"0x676d2d404fbbf92408b76534b7a99ad83a7aac2d","191344217293821","No"
"0x2a7bd4d6e0adb9da1acdd39f9a6caa8b74c4c360","135607550653102","No"
"0x79dbc19b81cfbbabb8715aaa6173338a1bd016a7","755481620010536","No"
"0xece4ad885e3c0a7a5657a68d787359604258246e","35482933067864","No"
"0xcea367783fa37834a1800f8c89c986203c013286","563148086426818","No"
"0xdc1347824c8115bacb4e36308e5a87e380bb7da8","110000000","No"
"0xbe33bdcdfb22c461aa956ab8466eff587f55a1f9","246290912193194","No"
"0x053d069a8c50a9eef412616ef69f3d496bcdec2d","100625749769473","No"
"0x691383621173108afa8736eaac30d5f72d1331bf","795510490528942","No"
"0xaf51c2be77bfdf14a38de4ed6eb54d3e982c7c0e","188861374965874","No"
"0x481a0ac267bcc5ba53326a2fbd2311afddcad6fa","583703602550133","No"
"0x8d85c9dd6203354753fc1f9b414f2b08bbd6c601","173095094241665","No"
"0x5c43014cfbba9ab9d99d7c3014ffc5e2e09f54ab","0837842996836622","No"
"0x940d3ed5dbbe674ce75ef7ac577a15938fbb686c","167591231350115","No"
"0xbc862af9100500c5f11db5a65756516fb5477ffb","962443379572063","No"
"0x1b1ba0a248d0f052466caf0ed12c70caa1ad2f7d","150252839264076","No"
